record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,normalized_weight
19155,10,11,1991,11,RM,M,17.0,11.0,-0.8646284257566071
19156,10,11,1991,13,OT,M,20.0,22.0,-0.5643384505338831
19157,10,11,1991,9,DM,F,36.0,44.0,0.03624149991156483
19158,10,11,1991,14,DM,M,36.0,50.0,0.20003603185123245
19159,10,11,1991,3,OT,M,21.0,24.0,-0.5097402732206606
19160,10,11,1991,8,DM,M,36.0,43.0,0.008942411254953554
19161,10,11,1991,8,OT,F,20.0,22.0,-0.5643384505338831
19162,10,11,1991,4,DM,M,38.0,47.0,0.11813876588139864
19163,10,11,1991,9,DM,F,35.0,37.0,-0.15485212068471407
19164,10,11,1991,13,PF,F,15.0,7.0,-0.9738247803830522
19165,10,11,1991,13,OT,F,14.0,23.0,-0.5370393618772719
19166,10,11,1991,16,RM,M,18.0,12.0,-0.8373293370999959
19167,10,11,1991,13,PP,F,21.0,25.0,-0.48244118456404933
19168,10,11,1991,13,PP,F,25.0,29.0,-0.3732448299376042
19169,10,11,1991,4,DM,F,38.0,54.0,0.30923238647767753
19170,10,11,1991,8,DM,M,35.0,45.0,0.0635405885681761
19171,10,11,1991,3,PF,F,15.0,8.0,-0.946525691726441
19172,10,11,1991,8,DM,M,36.0,46.0,0.09083967722478736
19173,10,11,1991,11,RM,M,15.0,7.0,-0.9738247803830522
19174,10,11,1991,9,DM,M,36.0,51.0,0.2273351205078437
19175,10,11,1991,4,DM,M,36.0,48.0,0.14543785453800992
19176,10,11,1991,4,DM,M,37.0,46.0,0.09083967722478736
19177,10,11,1991,3,PP,F,21.0,16.0,-0.7281329824735507
19178,10,11,1991,3,PP,F,21.0,14.0,-0.7827311597867733
19179,10,11,1991,6,RM,M,17.0,8.0,-0.946525691726441
19180,10,11,1991,11,DM,F,37.0,43.0,0.008942411254953554
19181,10,11,1991,9,DM,M,36.0,40.0,-0.07295485471488027
19182,10,11,1991,3,OT,F,20.0,24.0,-0.5097402732206606
19183,10,11,1991,4,PP,M,21.0,15.0,-0.7554320711301621
19184,10,11,1991,9,DM,M,36.0,41.0,-0.04565576605826899
19185,10,11,1991,14,OT,M,20.0,20.0,-0.6189366278471057
19186,10,11,1991,6,PF,F,14.0,8.0,-0.946525691726441
19187,10,11,1991,9,PE,M,20.0,20.0,-0.6189366278471057
19188,10,11,1991,8,DM,M,38.0,44.0,0.03624149991156483
19189,10,11,1991,8,DM,F,37.0,43.0,0.008942411254953554
19190,10,11,1991,14,DM,M,36.0,44.0,0.03624149991156483
19191,10,11,1991,13,PF,F,8.0,15.0,-0.7554320711301621
19192,10,11,1991,4,PF,F,15.0,8.0,-0.946525691726441
19193,10,11,1991,11,PE,F,20.0,25.0,-0.48244118456404933
19194,10,11,1991,8,DM,F,37.0,43.0,0.008942411254953554
19198,11,13,1991,19,RM,F,16.0,11.0,-0.8646284257566071
19199,11,13,1991,23,RM,M,16.0,12.0,-0.8373293370999959
19200,11,13,1991,7,RM,M,17.0,11.0,-0.8646284257566071
19201,11,13,1991,19,RM,M,16.0,12.0,-0.8373293370999959
19202,11,13,1991,23,RM,F,17.0,19.0,-0.6462357165037169
19203,11,13,1991,7,PE,F,15.0,18.0,-0.6735348051603283
19204,11,13,1991,18,OT,F,23.0,21.0,-0.5916375391904944
19205,11,13,1991,2,DO,F,35.0,48.0,0.14543785453800992
19206,11,13,1991,19,PF,F,12.0,14.0,-0.7827311597867733
19208,11,13,1991,22,OT,F,17.0,26.0,-0.45514209590743804
19209,11,13,1991,18,PF,M,14.0,8.0,-0.946525691726441
19210,11,13,1991,23,RM,F,17.0,14.0,-0.7827311597867733
19211,11,13,1991,12,RM,F,16.0,9.0,-0.9192266030698296
19212,11,13,1991,2,DO,M,35.0,51.0,0.2273351205078437
19214,11,13,1991,1,DM,M,36.0,51.0,0.2273351205078437
19215,11,13,1991,2,OL,F,18.0,25.0,-0.48244118456404933
19216,11,13,1991,1,DM,M,36.0,52.0,0.254634209164455
19217,11,13,1991,2,SO,F,21.0,42.0,-0.01835667740165772
19219,11,13,1991,7,RM,M,16.0,9.0,-0.9192266030698296
19220,11,13,1991,19,BA,F,14.0,10.0,-0.8919275144132184
19221,11,13,1991,1,DO,M,36.0,56.0,0.36383056379090006
19222,11,13,1991,22,OT,M,26.0,26.0,-0.45514209590743804
19223,11,13,1991,2,OT,F,20.0,24.0,-0.5097402732206606
19224,11,13,1991,12,RM,F,17.0,9.0,-0.9192266030698296
19225,11,13,1991,18,RM,M,16.0,12.0,-0.8373293370999959
19226,11,13,1991,7,RM,F,17.0,10.0,-0.8919275144132184
19227,11,13,1991,12,DM,M,35.0,45.0,0.0635405885681761
19228,11,13,1991,12,DM,F,34.0,43.0,0.008942411254953554
19229,11,13,1991,19,OT,M,20.0,24.0,-0.5097402732206606
19230,11,13,1991,12,DM,M,36.0,44.0,0.03624149991156483
19231,11,13,1991,18,PF,F,15.0,12.0,-0.8373293370999959
19232,11,13,1991,22,DS,F,46.0,110.0,1.8379813512479088
19233,11,13,1991,1,OT,F,21.0,24.0,-0.5097402732206606
19234,11,13,1991,18,RM,F,12.0,14.0,-0.7827311597867733
19235,11,13,1991,7,RM,F,17.0,10.0,-0.8919275144132184
19237,11,13,1991,12,RM,M,16.0,8.0,-0.946525691726441
19238,11,13,1991,2,OT,M,20.0,25.0,-0.48244118456404933
19240,11,13,1991,19,RM,F,16.0,9.0,-0.9192266030698296
19241,11,13,1991,22,RM,M,14.0,7.0,-0.9738247803830522
19242,11,13,1991,12,DM,F,36.0,41.0,-0.04565576605826899
19243,11,13,1991,7,RM,F,16.0,12.0,-0.8373293370999959
19244,11,13,1991,22,DM,F,36.0,36.0,-0.18215120934132534
19245,11,13,1991,2,NL,F,36.0,165.0,3.339431227361529
19246,11,13,1991,19,PF,F,14.0,7.0,-0.9738247803830522
19247,11,13,1991,19,OT,M,20.0,22.0,-0.5643384505338831
19248,11,13,1991,18,RM,F,16.0,12.0,-0.8373293370999959
19249,11,13,1991,19,BA,M,12.0,8.0,-0.946525691726441
19250,11,13,1991,7,PE,M,20.0,23.0,-0.5370393618772719
19251,11,13,1991,2,OT,M,19.0,25.0,-0.48244118456404933
19252,11,13,1991,19,SF,M,27.0,60.0,0.4730269184173452
19253,11,13,1991,7,PE,F,21.0,21.0,-0.5916375391904944
19254,11,13,1991,1,DO,F,34.0,50.0,0.20003603185123245
19255,11,14,1991,9,DM,F,35.0,38.0,-0.1275530320281028
19256,11,14,1991,3,BA,F,16.0,9.0,-0.9192266030698296
19257,11,14,1991,9,DM,F,35.0,37.0,-0.15485212068471407
19258,11,14,1991,11,RM,M,16.0,9.0,-0.9192266030698296
19259,11,14,1991,17,DM,M,36.0,51.0,0.2273351205078437
19260,11,14,1991,21,BA,M,14.0,7.0,-0.9738247803830522
19261,11,14,1991,21,RM,F,16.0,10.0,-0.8919275144132184
19262,11,14,1991,3,PE,M,19.0,24.0,-0.5097402732206606
19264,11,14,1991,9,DM,M,37.0,42.0,-0.01835667740165772
19265,11,14,1991,17,DM,F,35.0,38.0,-0.1275530320281028
19266,11,14,1991,21,PF,F,15.0,7.0,-0.9738247803830522
19267,11,14,1991,9,OT,M,21.0,24.0,-0.5097402732206606
19268,11,14,1991,11,OT,M,20.0,24.0,-0.5097402732206606
19269,11,14,1991,20,RM,M,17.0,12.0,-0.8373293370999959
19270,11,14,1991,3,SO,F,27.0,78.0,0.964410514236348
19271,11,14,1991,20,RM,F,16.0,12.0,-0.8373293370999959
19272,11,14,1991,21,RM,M,16.0,11.0,-0.8646284257566071
19273,11,14,1991,24,RM,M,17.0,13.0,-0.8100302484433846
19274,11,14,1991,3,BA,F,12.0,8.0,-0.946525691726441
19275,11,14,1991,24,PE,F,20.0,24.0,-0.5097402732206606
19276,11,14,1991,3,PP,F,26.0,27.0,-0.4278430072508268
19277,11,14,1991,11,RM,M,16.0,9.0,-0.9192266030698296
19278,11,14,1991,3,OT,M,21.0,35.0,-0.20945029799793663
19279,11,14,1991,8,DM,M,35.0,45.0,0.0635405885681761
19280,11,14,1991,20,SO,M,24.0,38.0,-0.1275530320281028
19281,11,14,1991,3,PF,F,15.0,7.0,-0.9738247803830522
19282,11,14,1991,20,RM,F,17.0,10.0,-0.8919275144132184
19283,11,14,1991,3,SO,F,27.0,27.0,-0.4278430072508268
19284,11,14,1991,3,SO,F,24.0,26.0,-0.45514209590743804
19286,11,14,1991,17,DO,F,37.0,50.0,0.20003603185123245
19287,11,14,1991,20,PE,M,20.0,25.0,-0.48244118456404933
19288,11,14,1991,24,RM,F,16.0,16.0,-0.7281329824735507
19290,11,14,1991,24,RM,F,16.0,10.0,-0.8919275144132184
19291,11,14,1991,3,RM,M,16.0,8.0,-0.946525691726441
19292,11,14,1991,9,OL,M,30.0,22.0,-0.5643384505338831
19293,11,14,1991,11,PE,F,21.0,23.0,-0.5370393618772719
19294,11,14,1991,17,DO,F,36.0,49.0,0.17273694319462118
19295,11,14,1991,24,RM,F,17.0,10.0,-0.8919275144132184
19296,11,14,1991,8,DM,M,36.0,42.0,-0.01835667740165772
19297,11,14,1991,8,RM,F,16.0,11.0,-0.8646284257566071
19298,11,14,1991,3,RM,F,17.0,9.0,-0.9192266030698296
19299,11,14,1991,9,RM,F,13.0,7.0,-0.9738247803830522
19300,11,14,1991,20,RM,M,13.0,9.0,-0.9192266030698296
19301,11,14,1991,20,SO,F,29.0,82.0,1.073606868862793
19303,11,14,1991,8,DM,M,35.0,43.0,0.008942411254953554
19305,11,14,1991,24,RM,M,17.0,10.0,-0.8919275144132184
19306,11,14,1991,9,DM,M,37.0,41.0,-0.04565576605826899
19307,11,14,1991,11,RM,F,18.0,10.0,-0.8919275144132184
19308,11,14,1991,8,DO,F,35.0,50.0,0.20003603185123245
19309,11,14,1991,3,SO,M,27.0,49.0,0.17273694319462118
19310,11,14,1991,9,DM,M,36.0,41.0,-0.04565576605826899
19311,11,14,1991,21,PP,F,15.0,30.0,-0.345945741280993
19312,11,14,1991,8,DM,F,37.0,43.0,0.008942411254953554
19313,11,14,1991,9,DM,F,36.0,42.0,-0.01835667740165772
19314,11,14,1991,20,RM,M,12.0,7.0,-0.9738247803830522
19315,11,14,1991,11,DM,F,36.0,42.0,-0.01835667740165772
19316,11,14,1991,21,RM,F,14.0,7.0,-0.9738247803830522
19317,11,14,1991,17,RM,F,16.0,10.0,-0.8919275144132184
19318,11,15,1991,4,DM,F,37.0,39.0,-0.10025394337149153
19319,11,15,1991,13,RM,M,18.0,11.0,-0.8646284257566071
19320,11,15,1991,14,DM,M,37.0,39.0,-0.10025394337149153
19321,11,15,1991,5,RM,M,16.0,9.0,-0.9192266030698296
19322,11,15,1991,4,DM,M,38.0,42.0,-0.01835667740165772
19323,11,15,1991,15,PE,M,20.0,23.0,-0.5370393618772719
19324,11,15,1991,14,DM,F,36.0,39.0,-0.10025394337149153
19325,11,15,1991,10,PE,M,20.0,24.0,-0.5097402732206606
19326,11,15,1991,6,DM,M,37.0,41.0,-0.04565576605826899
19327,11,15,1991,6,PP,M,19.0,15.0,-0.7554320711301621
19328,11,15,1991,13,PF,M,15.0,7.0,-0.9738247803830522
19329,11,15,1991,15,RM,M,16.0,8.0,-0.946525691726441
19330,11,15,1991,4,DM,M,37.0,50.0,0.20003603185123245
19331,11,15,1991,13,PE,M,20.0,24.0,-0.5097402732206606
19332,11,15,1991,5,OT,M,20.0,26.0,-0.45514209590743804
19333,11,15,1991,4,DM,F,39.0,50.0,0.20003603185123245
19334,11,15,1991,4,DM,F,37.0,45.0,0.0635405885681761
19335,11,15,1991,5,RM,M,16.0,11.0,-0.8646284257566071
19336,11,15,1991,4,PF,F,15.0,7.0,-0.9738247803830522
19337,11,15,1991,6,PF,F,15.0,7.0,-0.9738247803830522
19338,11,15,1991,14,DM,F,35.0,34.0,-0.2367493866545479
19339,11,15,1991,4,OT,F,21.0,24.0,-0.5097402732206606
19340,11,15,1991,6,PF,F,15.0,7.0,-0.9738247803830522
19341,11,15,1991,15,OT,M,20.0,24.0,-0.5097402732206606
19342,11,15,1991,13,RM,M,17.0,9.0,-0.9192266030698296
19343,11,15,1991,5,RM,F,17.0,12.0,-0.8373293370999959
19344,11,15,1991,15,RM,F,17.0,14.0,-0.7827311597867733
19345,11,15,1991,14,DM,M,36.0,47.0,0.11813876588139864
19346,11,15,1991,4,DM,F,35.0,37.0,-0.15485212068471407
19347,11,15,1991,13,PF,F,15.0,7.0,-0.9738247803830522
19349,11,15,1991,10,RM,F,17.0,9.0,-0.9192266030698296
19351,11,15,1991,14,RM,M,17.0,9.0,-0.9192266030698296
19352,11,15,1991,6,RM,F,17.0,12.0,-0.8373293370999959
19353,11,15,1991,4,DM,M,37.0,47.0,0.11813876588139864
19354,11,15,1991,6,RM,F,16.0,9.0,-0.9192266030698296
19355,11,15,1991,6,RM,M,16.0,9.0,-0.9192266030698296
19356,11,15,1991,16,RM,M,16.0,8.0,-0.946525691726441
19357,11,15,1991,4,PF,M,16.0,8.0,-0.946525691726441
19358,11,15,1991,6,RM,M,16.0,12.0,-0.8373293370999959
19359,11,15,1991,4,OT,M,20.0,25.0,-0.48244118456404933
19361,11,15,1991,16,RM,M,17.0,9.0,-0.9192266030698296
19362,11,15,1991,6,RM,M,15.0,8.0,-0.946525691726441
19363,11,15,1991,4,DM,M,36.0,54.0,0.30923238647767753
19364,11,15,1991,14,DM,M,35.0,42.0,-0.01835667740165772
19366,11,15,1991,10,RM,F,17.0,8.0,-0.946525691726441
19367,11,15,1991,13,PP,M,26.0,29.0,-0.3732448299376042
19368,11,15,1991,13,PF,F,15.0,7.0,-0.9738247803830522
19369,11,15,1991,4,OT,M,21.0,26.0,-0.45514209590743804
19370,12,7,1991,23,RM,M,16.0,11.0,-0.8646284257566071
19371,12,7,1991,12,DM,M,35.0,47.0,0.11813876588139864
19372,12,7,1991,19,RM,M,16.0,12.0,-0.8373293370999959
19373,12,7,1991,7,PE,M,21.0,21.0,-0.5916375391904944
19374,12,7,1991,17,DM,F,36.0,38.0,-0.1275530320281028
19375,12,7,1991,7,RM,F,16.0,9.0,-0.9192266030698296
19376,12,7,1991,18,OT,F,19.0,21.0,-0.5916375391904944
19377,12,7,1991,19,OT,F,19.0,26.0,-0.45514209590743804
19378,12,7,1991,2,DM,M,36.0,48.0,0.14543785453800992
19379,12,7,1991,18,PF,M,15.0,7.0,-0.9738247803830522
19380,12,7,1991,19,BA,F,13.0,9.0,-0.9192266030698296
19381,12,7,1991,24,RM,F,16.0,11.0,-0.8646284257566071
19382,12,7,1991,18,RM,M,16.0,9.0,-0.9192266030698296
19383,12,7,1991,7,RM,F,17.0,10.0,-0.8919275144132184
19384,12,7,1991,19,RM,M,15.0,13.0,-0.8100302484433846
19385,12,7,1991,7,RM,M,16.0,11.0,-0.8646284257566071
19387,12,7,1991,7,RM,M,17.0,10.0,-0.8919275144132184
19388,12,7,1991,12,RM,M,16.0,9.0,-0.9192266030698296
19389,12,7,1991,7,RM,M,16.0,9.0,-0.9192266030698296
19390,12,7,1991,1,DM,M,36.0,54.0,0.30923238647767753
19391,12,7,1991,2,DO,F,36.0,49.0,0.17273694319462118
19392,12,7,1991,17,DM,M,37.0,50.0,0.20003603185123245
19393,12,7,1991,24,RM,M,16.0,11.0,-0.8646284257566071
19394,12,7,1991,2,PE,F,20.0,20.0,-0.6189366278471057
19395,12,7,1991,12,RM,F,16.0,9.0,-0.9192266030698296
19396,12,7,1991,21,RM,F,16.0,10.0,-0.8919275144132184
19397,12,7,1991,20,RM,M,17.0,8.0,-0.946525691726441
19398,12,7,1991,23,RM,M,16.0,9.0,-0.9192266030698296
19400,12,7,1991,24,PE,M,21.0,27.0,-0.4278430072508268
19401,12,7,1991,20,RM,F,16.0,11.0,-0.8646284257566071
19402,12,7,1991,1,DO,M,37.0,53.0,0.28193329782106624
19403,12,7,1991,24,RM,M,16.0,10.0,-0.8919275144132184
19404,12,7,1991,19,PE,M,19.0,23.0,-0.5370393618772719
19405,12,7,1991,1,RM,M,16.0,9.0,-0.9192266030698296
19406,12,7,1991,12,RM,F,16.0,9.0,-0.9192266030698296
19407,12,7,1991,17,DO,F,36.0,51.0,0.2273351205078437
19408,12,7,1991,18,RM,F,16.0,13.0,-0.8100302484433846
19409,12,7,1991,19,BA,M,12.0,9.0,-0.9192266030698296
19411,12,7,1991,2,OL,F,20.0,24.0,-0.5097402732206606
19412,12,7,1991,1,DO,F,33.0,51.0,0.2273351205078437
19414,12,7,1991,19,OT,M,21.0,25.0,-0.48244118456404933
19415,12,7,1991,24,RM,F,17.0,9.0,-0.9192266030698296
19416,12,7,1991,1,DM,M,36.0,42.0,-0.01835667740165772
19418,12,7,1991,20,SO,F,28.0,80.0,1.0190086915495706
19419,12,7,1991,24,RM,M,16.0,12.0,-0.8373293370999959
19420,12,7,1991,1,OL,M,20.0,26.0,-0.45514209590743804
19421,12,7,1991,17,DO,F,36.0,30.0,-0.345945741280993
19422,12,7,1991,19,PF,F,15.0,7.0,-0.9738247803830522
19423,12,7,1991,17,DO,F,32.0,29.0,-0.3732448299376042
19425,12,7,1991,17,DO,F,37.0,48.0,0.14543785453800992
19426,12,7,1991,2,PE,M,21.0,23.0,-0.5370393618772719
19427,12,7,1991,2,DM,F,36.0,41.0,-0.04565576605826899
19428,12,7,1991,24,PE,F,20.0,24.0,-0.5097402732206606
19429,12,7,1991,2,PE,F,19.0,20.0,-0.6189366278471057
19431,12,7,1991,2,DO,M,36.0,52.0,0.254634209164455
19432,12,7,1991,12,DM,M,36.0,41.0,-0.04565576605826899
19433,12,7,1991,24,RM,F,17.0,9.0,-0.9192266030698296
19434,12,7,1991,23,RM,F,17.0,12.0,-0.8373293370999959
19435,12,7,1991,7,RM,F,16.0,12.0,-0.8373293370999959
19436,12,7,1991,2,OT,M,20.0,23.0,-0.5370393618772719
19437,12,7,1991,17,OT,F,19.0,24.0,-0.5097402732206606
19438,12,7,1991,7,PE,F,20.0,22.0,-0.5643384505338831
19439,12,7,1991,2,OT,M,20.0,24.0,-0.5097402732206606
19440,12,7,1991,17,OT,M,20.0,27.0,-0.4278430072508268
19441,12,7,1991,18,PE,F,21.0,22.0,-0.5643384505338831
19443,12,7,1991,1,DM,M,37.0,51.0,0.2273351205078437
19444,12,7,1991,18,RM,M,18.0,14.0,-0.7827311597867733
19445,12,7,1991,24,RM,F,16.0,9.0,-0.9192266030698296
19446,12,7,1991,2,DO,F,35.0,54.0,0.30923238647767753
19447,12,7,1991,22,DM,F,36.0,41.0,-0.04565576605826899
19448,12,7,1991,24,RM,M,17.0,9.0,-0.9192266030698296
19449,12,7,1991,21,RM,F,15.0,10.0,-0.8919275144132184
19450,12,7,1991,2,RM,M,17.0,10.0,-0.8919275144132184
19451,12,7,1991,12,DM,F,38.0,44.0,0.03624149991156483
19452,12,7,1991,21,PP,F,16.0,30.0,-0.345945741280993
19453,12,7,1991,1,DO,M,45.0,58.0,0.41842874110412265
19454,12,7,1991,17,RM,F,16.0,9.0,-0.9192266030698296
19455,12,7,1991,20,RM,F,15.0,8.0,-0.946525691726441
19456,12,7,1991,23,RM,M,16.0,10.0,-0.8919275144132184
19457,12,7,1991,1,DO,F,35.0,47.0,0.11813876588139864
19458,12,7,1991,7,RM,M,17.0,8.0,-0.946525691726441
19459,12,8,1991,4,DM,F,36.0,40.0,-0.07295485471488027
19460,12,8,1991,9,DM,F,35.0,37.0,-0.15485212068471407
19461,12,8,1991,3,SO,F,25.0,47.0,0.11813876588139864
19463,12,8,1991,9,OL,F,20.0,26.0,-0.45514209590743804
19464,12,8,1991,13,PF,F,16.0,7.0,-0.9738247803830522
19465,12,8,1991,16,RM,M,16.0,11.0,-0.8646284257566071
19466,12,8,1991,3,OL,M,18.0,24.0,-0.5097402732206606
19467,12,8,1991,4,DM,M,39.0,43.0,0.008942411254953554
19468,12,8,1991,14,DM,F,37.0,40.0,-0.07295485471488027
19469,12,8,1991,3,OL,F,21.0,24.0,-0.5097402732206606
19470,12,8,1991,9,OT,M,21.0,22.0,-0.5643384505338831
19471,12,8,1991,6,DM,M,36.0,44.0,0.03624149991156483
19472,12,8,1991,3,SO,F,24.0,44.0,0.03624149991156483
19473,12,8,1991,13,RM,F,15.0,7.0,-0.9738247803830522
19474,12,8,1991,5,BA,F,13.0,8.0,-0.946525691726441
19475,12,8,1991,3,PE,F,20.0,22.0,-0.5643384505338831
19476,12,8,1991,4,PF,F,15.0,7.0,-0.9738247803830522
19477,12,8,1991,9,RM,M,16.0,7.0,-0.9738247803830522
19478,12,8,1991,8,DM,M,35.0,42.0,-0.01835667740165772
19479,12,8,1991,10,RM,F,16.0,7.0,-0.9738247803830522
19480,12,8,1991,3,RM,M,16.0,9.0,-0.9192266030698296
19481,12,8,1991,4,OT,F,18.0,22.0,-0.5643384505338831
19482,12,8,1991,13,RM,M,16.0,10.0,-0.8919275144132184
19483,12,8,1991,3,OT,M,21.0,36.0,-0.18215120934132534
19484,12,8,1991,6,PP,M,21.0,15.0,-0.7554320711301621
19485,12,8,1991,9,DM,F,35.0,36.0,-0.18215120934132534
19486,12,8,1991,3,OT,M,22.0,23.0,-0.5370393618772719
19487,12,8,1991,4,DM,M,39.0,49.0,0.17273694319462118
19488,12,8,1991,11,DM,F,36.0,37.0,-0.15485212068471407
19490,12,8,1991,5,DO,M,35.0,30.0,-0.345945741280993
19491,12,8,1991,3,RM,M,16.0,9.0,-0.9192266030698296
19493,12,8,1991,3,RM,M,15.0,11.0,-0.8646284257566071
19494,12,8,1991,6,PF,F,15.0,7.0,-0.9738247803830522
19495,12,8,1991,3,RM,M,15.0,9.0,-0.9192266030698296
19496,12,8,1991,13,RM,M,16.0,9.0,-0.9192266030698296
19497,12,8,1991,3,PF,F,15.0,7.0,-0.9738247803830522
19498,12,8,1991,4,DM,F,36.0,42.0,-0.01835667740165772
19499,12,8,1991,3,BA,M,13.0,8.0,-0.946525691726441
19500,12,8,1991,3,NL,F,35.0,166.0,3.36673031601814
19501,12,8,1991,14,DM,M,36.0,40.0,-0.07295485471488027
19502,12,8,1991,11,RM,F,18.0,10.0,-0.8919275144132184
19503,12,8,1991,8,DM,M,35.0,42.0,-0.01835667740165772
19504,12,8,1991,14,DM,F,35.0,37.0,-0.15485212068471407
19505,12,8,1991,6,RM,F,16.0,10.0,-0.8919275144132184
19506,12,8,1991,9,DM,M,37.0,48.0,0.14543785453800992
19507,12,8,1991,4,DM,M,37.0,50.0,0.20003603185123245
19508,12,8,1991,8,DM,F,37.0,40.0,-0.07295485471488027
19509,12,8,1991,8,OT,M,20.0,23.0,-0.5370393618772719
19510,12,8,1991,4,DM,M,37.0,49.0,0.17273694319462118
19511,12,8,1991,8,DO,F,35.0,47.0,0.11813876588139864
19512,12,8,1991,15,RM,F,16.0,11.0,-0.8646284257566071
19513,12,8,1991,13,OL,M,20.0,34.0,-0.2367493866545479
19514,12,8,1991,3,BA,M,14.0,8.0,-0.946525691726441
19515,12,8,1991,6,RM,F,17.0,11.0,-0.8646284257566071
19516,12,8,1991,9,DM,F,35.0,43.0,0.008942411254953554
19517,12,8,1991,13,PF,F,15.0,8.0,-0.946525691726441
19519,12,8,1991,5,RM,F,17.0,10.0,-0.8919275144132184
19520,12,8,1991,9,DM,M,37.0,40.0,-0.07295485471488027
19521,12,8,1991,6,RM,M,16.0,9.0,-0.9192266030698296
19522,12,8,1991,11,DM,F,36.0,45.0,0.0635405885681761
19523,12,8,1991,8,DM,M,36.0,44.0,0.03624149991156483
19524,12,8,1991,5,RM,M,17.0,10.0,-0.8919275144132184
19525,12,8,1991,9,DM,M,37.0,38.0,-0.1275530320281028
19526,12,8,1991,15,RM,M,15.0,8.0,-0.946525691726441
19527,12,8,1991,5,RM,F,17.0,11.0,-0.8646284257566071
19528,12,8,1991,13,DM,F,39.0,39.0,-0.10025394337149153
19529,12,8,1991,14,DM,M,36.0,48.0,0.14543785453800992
19530,12,8,1991,4,OT,M,19.0,21.0,-0.5916375391904944
19531,12,8,1991,11,DM,M,38.0,53.0,0.28193329782106624
19532,12,8,1991,13,OL,M,21.0,23.0,-0.5370393618772719
19533,12,8,1991,5,OL,M,21.0,24.0,-0.5097402732206606
19534,12,8,1991,4,DO,F,34.0,48.0,0.14543785453800992
19535,12,8,1991,6,RM,M,15.0,11.0,-0.8646284257566071
19536,12,8,1991,5,RM,F,16.0,11.0,-0.8646284257566071
19537,1,8,1992,21,RM,M,17.0,11.0,-0.8646284257566071
19539,1,8,1992,2,DM,M,36.0,42.0,-0.01835667740165772
19540,1,8,1992,7,PE,M,19.0,20.0,-0.6189366278471057
19541,1,8,1992,1,DM,M,37.0,53.0,0.28193329782106624
19542,1,8,1992,12,RM,F,16.0,8.0,-0.946525691726441
19543,1,8,1992,19,BA,F,13.0,9.0,-0.9192266030698296
19544,1,8,1992,21,RM,F,14.0,9.0,-0.9192266030698296
19545,1,8,1992,2,DO,F,35.0,46.0,0.09083967722478736
19546,1,8,1992,18,SF,M,22.0,35.0,-0.20945029799793663
19548,1,8,1992,19,RM,M,14.0,12.0,-0.8373293370999959
19549,1,8,1992,23,RM,M,16.0,12.0,-0.8373293370999959
19550,1,8,1992,24,RM,F,17.0,10.0,-0.8919275144132184
19551,1,8,1992,1,DO,M,35.0,31.0,-0.3186466526243817
19552,1,8,1992,2,DO,M,35.0,47.0,0.11813876588139864
19553,1,8,1992,22,DM,F,35.0,35.0,-0.20945029799793663
19555,1,8,1992,17,DO,F,31.0,49.0,0.17273694319462118
19556,1,8,1992,7,RM,F,15.0,12.0,-0.8373293370999959
19557,1,8,1992,1,DO,M,37.0,58.0,0.41842874110412265
19558,1,8,1992,17,DM,F,36.0,36.0,-0.18215120934132534
19559,1,8,1992,18,PF,F,12.0,7.0,-0.9738247803830522
19560,1,8,1992,19,OT,M,15.0,20.0,-0.6189366278471057
19561,1,8,1992,17,DM,M,35.0,47.0,0.11813876588139864
19562,1,8,1992,2,PE,M,19.0,22.0,-0.5643384505338831
19563,1,8,1992,18,OT,F,18.0,23.0,-0.5370393618772719
19564,1,8,1992,1,DM,M,37.0,50.0,0.20003603185123245
19565,1,8,1992,2,DO,F,36.0,48.0,0.14543785453800992
19566,1,8,1992,1,DO,M,34.0,30.0,-0.345945741280993
19567,1,8,1992,19,BA,M,6.0,8.0,-0.946525691726441
19569,1,8,1992,12,DM,F,37.0,41.0,-0.04565576605826899
19570,1,8,1992,1,DO,F,36.0,45.0,0.0635405885681761
19571,1,8,1992,12,DM,M,32.0,38.0,-0.1275530320281028
19572,1,8,1992,19,OT,M,18.0,20.0,-0.6189366278471057
19573,1,8,1992,1,PP,F,21.0,15.0,-0.7554320711301621
19575,1,8,1992,21,RM,M,14.0,6.0,-1.0011238690396635
19576,1,8,1992,2,OT,M,19.0,22.0,-0.5643384505338831
19577,1,8,1992,12,RM,M,17.0,9.0,-0.9192266030698296
19578,1,8,1992,20,RM,M,16.0,9.0,-0.9192266030698296
19579,1,8,1992,2,RM,F,14.0,8.0,-0.946525691726441
19580,1,8,1992,2,PE,F,20.0,19.0,-0.6462357165037169
19581,1,8,1992,19,RM,M,13.0,9.0,-0.9192266030698296
19582,1,8,1992,7,RM,F,17.0,10.0,-0.8919275144132184
19583,1,8,1992,17,DO,F,39.0,51.0,0.2273351205078437
19584,1,8,1992,19,BA,F,13.0,7.0,-0.9738247803830522
19585,1,8,1992,7,PE,F,21.0,24.0,-0.5097402732206606
19586,1,9,1992,3,RM,M,17.0,8.0,-0.946525691726441
19587,1,9,1992,9,DM,F,38.0,38.0,-0.1275530320281028
19589,1,9,1992,5,RM,M,16.0,8.0,-0.946525691726441
19590,1,9,1992,13,PH,F,24.0,29.0,-0.3732448299376042
19591,1,9,1992,4,DM,M,36.0,42.0,-0.01835667740165772
